"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"165","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"166","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pd9yv","Noise ordinances should be enacted and enforced in the county as they are in the city.","",""
"167","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgdsd","The city of Bowling Green should enforce their existing noise ordinance.","",""
"168","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pq8ag","Reduce and/or get rid of the city wage tax.","",""
"169","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgrp6","Unelected school board officials should not have the power to create, add, or increase ""school taxes"".","",""
"170","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgnkw","A fairness ordinance in Bowling Green would attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s.","",""
"171","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pahwq","Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems.","",""
"172","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"173","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p9622","You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.","",""
"174","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"175","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","ppviv","I believe BGISD and WCS should be combined to lower tax payer overheads of multi-administration wastages","",""
"176","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p8h4y","If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k.","",""
"177","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pnfi5","install traffic cameras and enforce running of stop lights. more traffic enforcement means more $$$ for the city.","",""
"178","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p92xj","Bowling Green needs a fairness ordinance to protect the rights of its citizens.","",""
"179","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"180","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pfsk9","Allow parents that take their kids out of public schools to use that money in a private school.","",""
"181","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p9ujh","Lease laws should be enacted and enforced in the county as they are in the city.","",""
"182","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","picza","City residents do not receive adequate return on County Taxes paid.","",""
"183","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pkeaq","Leash laws should be more strictly enforced in both the city and county","",""
"184","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"185","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"186","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p7ms9","City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings","",""
"187","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pqcdx","Bowling Green would be better if it didn't have the ""Good Ole Boy"" system among so many.","",""
