"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"165","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"166","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","picza","City residents do not receive adequate return on County Taxes paid.","",""
"167","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p98ae","It is embarrassing that our city is the largest in the state not to have a fairness ordinance.","",""
"168","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pqcdx","Bowling Green would be better if it didn't have the ""Good Ole Boy"" system among so many.","",""
"169","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pptye","More concerts should be held in Bowling Green","",""
"170","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pph7p","Lower taxes by auditing every department for total accountability & make cuts where possible. Stop city government waste.","",""
"171","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p5ref","Encourage connection between the wealthy and the poor","",""
"172","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p792j","Fireworks use in residential areas is out of control with no police presence to enforce the already in place restrictions.","",""
"173","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p8h4y","If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k.","",""
"174","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pzxfe","If private schools were to get a share of Federal or State education dollars, it would hurt public schools.","",""
"175","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pd9yv","Noise ordinances should be enacted and enforced in the county as they are in the city.","",""
"176","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pr9y5","The Fairness Ordinance, as currently proposed, poses insufficient protection for religious conscience and should be revised accordingly.","",""
"177","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pbbu5","A private (catholic) high school would be beneficial to all.","",""
"178","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgrp6","Unelected school board officials should not have the power to create, add, or increase ""school taxes"".","",""
"179","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","phfba","Bowling Green needs stricter code enforcement on property use and condition in some neighborhoods.","",""
"180","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","p5y22","Some local politicians abuse their power and get away with more than normal citizens.","",""
"181","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pnfi5","install traffic cameras and enforce running of stop lights. more traffic enforcement means more $$$ for the city.","",""
"182","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pwafd","I should be able to vote in city elections if I pay city taxes, even though I may live in the county.","",""
"183","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pkeaq","Leash laws should be more strictly enforced in both the city and county","",""
"184","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"185","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pgnkw","A fairness ordinance in Bowling Green would attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s.","",""
"186","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pq8ag","Reduce and/or get rid of the city wage tax.","",""
"187","shortlist","p8jmp","Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit","pb4kx","People want it all, without paying for anything. A healthy community requires taxes people.","",""
